depth	ratio(N/Ti)
2.33e-07	0.956724
2.332e-07	0.956723
2.334e-07	0.956722
2.336e-07	0.956721
2.338e-07	0.956721
2.34e-07	0.95672
2.342e-07	0.956719
2.344e-07	0.956718
2.346e-07	0.956717
2.348e-07	0.956717
2.35e-07	0.956716
2.352e-07	0.956715
2.354e-07	0.956714
2.356e-07	0.956713
2.358e-07	0.956713
2.36e-07	0.956712
2.362e-07	0.956711
2.364e-07	0.95671
2.366e-07	0.956709
2.368e-07	0.956709
2.37e-07	0.956708
2.372e-07	0.956707
2.374e-07	0.956706
2.376e-07	0.956706
2.378e-07	0.956705
2.38e-07	0.956704
2.382e-07	0.956703
2.384e-07	0.956702
2.386e-07	0.956702
2.388e-07	0.956701
2.39e-07	0.9567
2.392e-07	0.956699
2.394e-07	0.956698
2.396e-07	0.956697
2.398e-07	0.956697
2.4e-07	0.956696
2.402e-07	0.956695
2.404e-07	0.956694
2.406e-07	0.956693
2.408e-07	0.956693
2.41e-07	0.956692
2.412e-07	0.956691
2.414e-07	0.95669
2.416e-07	0.956689
2.418e-07	0.956689
2.42e-07	0.956688
2.422e-07	0.956687
2.424e-07	0.956686
2.426e-07	0.956685
2.428e-07	0.956684
2.43e-07	0.956684
2.432e-07	0.956683
2.434e-07	0.956682
2.436e-07	0.956681
2.438e-07	0.95668
2.44e-07	0.95668
2.442e-07	0.956679
2.444e-07	0.956678
2.446e-07	0.956677
2.448e-07	0.956676
2.45e-07	0.956675
2.452e-07	0.956675
2.454e-07	0.956674
2.456e-07	0.956673
2.458e-07	0.956672
2.46e-07	0.956671
2.462e-07	0.95667
2.464e-07	0.95667
2.466e-07	0.956669
2.468e-07	0.956668
2.47e-07	0.956667
2.472e-07	0.956666
2.474e-07	0.956665
2.476e-07	0.956664
2.478e-07	0.956664
2.48e-07	0.956663
2.482e-07	0.956662
2.484e-07	0.956661
2.486e-07	0.95666
2.488e-07	0.956659
2.49e-07	0.956659
2.492e-07	0.956658
2.494e-07	0.956657
2.496e-07	0.956656
2.498e-07	0.956655
2.5e-07	0.956654
2.502e-07	0.956653
2.504e-07	0.956653
2.506e-07	0.956652
2.508e-07	0.956651
2.51e-07	0.95665
2.512e-07	0.956649
2.514e-07	0.956648
2.516e-07	0.956647
2.518e-07	0.956647
2.52e-07	0.956646
2.522e-07	0.956645
2.524e-07	0.956644
2.526e-07	0.956643
2.528e-07	0.956642
2.53e-07	0.956641
2.532e-07	0.95664
2.534e-07	0.95664
2.536e-07	0.956639
2.538e-07	0.956638
2.54e-07	0.956637
2.542e-07	0.956636
2.544e-07	0.956635
2.546e-07	0.956634
2.548e-07	0.956633
2.55e-07	0.956633
2.552e-07	0.956632
2.554e-07	0.956631
2.556e-07	0.95663
2.558e-07	0.956629
2.56e-07	0.956628
2.562e-07	0.956627
2.564e-07	0.956626
2.566e-07	0.956626
2.568e-07	0.956625
2.57e-07	0.956624
2.572e-07	0.956623
2.574e-07	0.956622
2.576e-07	0.956621
2.578e-07	0.95662
2.58e-07	0.956619
2.582e-07	0.956618
2.584e-07	0.956618
2.586e-07	0.956617
2.588e-07	0.956616
2.59e-07	0.956615
2.592e-07	0.956614
2.594e-07	0.956613
2.596e-07	0.956612
2.598e-07	0.956611
2.6e-07	0.95661
2.602e-07	0.956609
2.604e-07	0.956609
2.606e-07	0.956608
2.608e-07	0.956607
2.61e-07	0.956606
2.612e-07	0.956605
2.614e-07	0.956604
2.616e-07	0.956603
2.618e-07	0.956602
2.62e-07	0.956601
2.622e-07	0.9566
2.624e-07	0.956599
2.626e-07	0.956599
2.628e-07	0.956598
2.63e-07	0.956597
2.632e-07	0.956596
2.634e-07	0.956595
2.636e-07	0.956594
2.638e-07	0.956593
2.64e-07	0.956592
2.642e-07	0.956591
2.644e-07	0.95659
2.646e-07	0.956589
2.648e-07	0.956588
2.65e-07	0.956587
2.652e-07	0.956587
2.654e-07	0.956586
2.656e-07	0.956585
2.658e-07	0.956584
2.66e-07	0.956583
2.662e-07	0.956582
2.664e-07	0.956581
2.666e-07	0.95658
2.668e-07	0.956579
2.67e-07	0.956578
2.672e-07	0.956577
2.674e-07	0.956576
2.676e-07	0.956575
2.678e-07	0.956574
2.68e-07	0.956573
2.682e-07	0.956572
2.684e-07	0.956572
2.686e-07	0.956571
2.688e-07	0.95657
2.69e-07	0.956569
2.692e-07	0.956568
2.694e-07	0.956567
2.696e-07	0.956566
2.698e-07	0.956565
2.7e-07	0.956564
2.702e-07	0.956563
2.704e-07	0.956562
2.706e-07	0.956561
2.708e-07	0.95656
2.71e-07	0.956559
2.712e-07	0.956558
2.714e-07	0.956557
2.716e-07	0.956556
2.718e-07	0.956555
2.72e-07	0.956554
2.722e-07	0.956553
2.724e-07	0.956552
2.726e-07	0.956551
2.728e-07	0.95655
2.73e-07	0.95655
2.732e-07	0.956549
2.734e-07	0.956548
2.736e-07	0.956547
2.738e-07	0.956546
2.74e-07	0.956545
2.742e-07	0.956544
2.744e-07	0.956543
2.746e-07	0.956542
2.748e-07	0.956541
2.75e-07	0.95654
2.752e-07	0.956539
2.754e-07	0.956538
2.756e-07	0.956537
2.758e-07	0.956536
2.76e-07	0.956535
2.762e-07	0.956534
2.764e-07	0.956533
2.766e-07	0.956532
2.768e-07	0.956531
2.77e-07	0.95653
2.772e-07	0.956529
2.774e-07	0.956528
2.776e-07	0.956527
2.778e-07	0.956526
2.78e-07	0.956525
2.782e-07	0.956524
2.784e-07	0.956523
2.786e-07	0.956522
2.788e-07	0.956521
2.79e-07	0.95652
2.792e-07	0.956519
2.794e-07	0.956518
2.796e-07	0.956517
2.798e-07	0.956516
2.8e-07	0.956515
2.802e-07	0.956514
2.804e-07	0.956513
2.806e-07	0.956512
2.808e-07	0.956511
2.81e-07	0.95651
2.812e-07	0.956509
2.814e-07	0.956508
2.816e-07	0.956507
2.818e-07	0.956506
2.82e-07	0.956505
2.822e-07	0.956504
2.824e-07	0.956503
2.826e-07	0.956502
2.828e-07	0.956501
2.83e-07	0.9565
2.832e-07	0.956499
2.834e-07	0.956498
2.836e-07	0.956497
2.838e-07	0.956496
2.84e-07	0.956495
2.842e-07	0.956493
2.844e-07	0.956492
2.846e-07	0.956491
2.848e-07	0.95649
2.85e-07	0.956489
2.852e-07	0.956488
2.854e-07	0.956487
2.856e-07	0.956486
2.858e-07	0.956485
2.86e-07	0.956484
2.862e-07	0.956483
2.864e-07	0.956482
2.866e-07	0.956481
2.868e-07	0.95648
2.87e-07	0.956479
2.872e-07	0.956478
2.874e-07	0.956477
2.876e-07	0.956476
2.878e-07	0.956475
2.88e-07	0.956474
2.882e-07	0.956473
2.884e-07	0.956472
2.886e-07	0.95647
2.888e-07	0.956469
2.89e-07	0.956468
2.892e-07	0.956467
2.894e-07	0.956466
2.896e-07	0.956465
2.898e-07	0.956464
2.9e-07	0.956463
2.902e-07	0.956462
2.904e-07	0.956461
2.906e-07	0.95646
2.908e-07	0.956459
2.91e-07	0.956458
2.912e-07	0.956457
2.914e-07	0.956456
2.916e-07	0.956455
2.918e-07	0.956453
2.92e-07	0.956452
2.922e-07	0.956451
2.924e-07	0.95645
2.926e-07	0.956449
2.928e-07	0.956448
2.93e-07	0.956447
2.932e-07	0.956446
2.934e-07	0.956445
2.936e-07	0.956444
2.938e-07	0.956443
2.94e-07	0.956442
2.942e-07	0.95644
2.944e-07	0.956439
2.946e-07	0.956438
2.948e-07	0.956437
2.95e-07	0.956436
2.952e-07	0.956435
2.954e-07	0.956434
2.956e-07	0.956433
2.958e-07	0.956432
2.96e-07	0.956431
2.962e-07	0.956429
2.964e-07	0.956428
2.966e-07	0.956427
2.968e-07	0.956426
2.97e-07	0.956425
2.972e-07	0.956424
2.974e-07	0.956423
2.976e-07	0.956422
2.978e-07	0.956421
2.98e-07	0.95642
2.982e-07	0.956418
2.984e-07	0.956417
2.986e-07	0.956416
2.988e-07	0.956415
2.99e-07	0.956414
2.992e-07	0.956413
2.994e-07	0.956412
2.996e-07	0.956411
2.998e-07	0.956409
3e-07	0.956408
3.002e-07	0.956407
3.004e-07	0.956406
3.006e-07	0.956405
3.008e-07	0.956404
3.01e-07	0.956403
3.012e-07	0.956402
3.014e-07	0.9564
3.016e-07	0.956399
3.018e-07	0.956398
3.02e-07	0.956397
3.022e-07	0.956396
3.024e-07	0.956395
3.026e-07	0.956394
3.028e-07	0.956392
3.03e-07	0.956391
3.032e-07	0.95639
3.034e-07	0.956389
3.036e-07	0.956388
3.038e-07	0.956387
3.04e-07	0.956386
3.042e-07	0.956384
3.044e-07	0.956383
3.046e-07	0.956382
3.048e-07	0.956381
3.05e-07	0.95638
3.052e-07	0.956379
3.054e-07	0.956377
3.056e-07	0.956376
3.058e-07	0.956375
3.06e-07	0.956374
3.062e-07	0.956373
3.064e-07	0.956372
3.066e-07	0.95637
3.068e-07	0.956369
3.07e-07	0.956368
3.072e-07	0.956367
3.074e-07	0.956366
3.076e-07	0.956365
3.078e-07	0.956363
3.08e-07	0.956362
3.082e-07	0.956361
3.084e-07	0.95636
3.086e-07	0.956359
3.088e-07	0.956358
3.09e-07	0.956356
3.092e-07	0.956355
3.094e-07	0.956354
3.096e-07	0.956353
3.098e-07	0.956352
3.1e-07	0.95635
3.102e-07	0.956349
3.104e-07	0.956348
3.106e-07	0.956347
3.108e-07	0.956346
3.11e-07	0.956345
3.112e-07	0.956343
3.114e-07	0.956342
3.116e-07	0.956341
3.118e-07	0.95634
3.12e-07	0.956339
3.122e-07	0.956337
3.124e-07	0.956336
3.126e-07	0.956335
3.128e-07	0.956334
3.13e-07	0.956332
3.132e-07	0.956331
3.134e-07	0.95633
3.136e-07	0.956329
3.138e-07	0.956328
3.14e-07	0.956326
3.142e-07	0.956325
3.144e-07	0.956324
3.146e-07	0.956323
3.148e-07	0.956322
3.15e-07	0.95632
3.152e-07	0.956319
3.154e-07	0.956318
3.156e-07	0.956317
3.158e-07	0.956315
3.16e-07	0.956314
3.162e-07	0.956313
3.164e-07	0.956312
3.166e-07	0.956311
3.168e-07	0.956309
3.17e-07	0.956308
3.172e-07	0.956307
3.174e-07	0.956306
3.176e-07	0.956304
3.178e-07	0.956303
3.18e-07	0.956302
3.182e-07	0.956301
3.184e-07	0.956299
3.186e-07	0.956298
3.188e-07	0.956297
3.19e-07	0.956296
3.192e-07	0.956294
3.194e-07	0.956293
3.196e-07	0.956292
3.198e-07	0.956291
3.2e-07	0.956289
3.202e-07	0.956288
3.204e-07	0.956287
3.206e-07	0.956286
3.208e-07	0.956284
3.21e-07	0.956283
3.212e-07	0.956282
3.214e-07	0.956281
3.216e-07	0.956279
3.218e-07	0.956278
3.22e-07	0.956277
3.222e-07	0.956275
3.224e-07	0.956274
3.226e-07	0.956273
3.228e-07	0.956272
3.23e-07	0.95627
3.232e-07	0.956269
3.234e-07	0.956268
3.236e-07	0.956267
3.238e-07	0.956265
3.24e-07	0.956264
3.242e-07	0.956263
3.244e-07	0.956261
3.246e-07	0.95626
3.248e-07	0.956259
3.25e-07	0.956258
3.252e-07	0.956256
3.254e-07	0.956255
3.256e-07	0.956254
3.258e-07	0.956252
3.26e-07	0.956251
3.262e-07	0.95625
3.264e-07	0.956248
3.266e-07	0.956247
3.268e-07	0.956246
3.27e-07	0.956245
3.272e-07	0.956243
3.274e-07	0.956242
3.276e-07	0.956241
3.278e-07	0.956239
3.28e-07	0.956238
3.282e-07	0.956237
3.284e-07	0.956235
3.286e-07	0.956234
3.288e-07	0.956233
3.29e-07	0.956231
3.292e-07	0.95623
3.294e-07	0.956229
3.296e-07	0.956227
3.298e-07	0.956226
3.3e-07	0.956225
3.302e-07	0.956223
3.304e-07	0.956222
3.306e-07	0.956221
3.308e-07	0.956219
3.31e-07	0.956218
3.312e-07	0.956217
3.314e-07	0.956215
3.316e-07	0.956214
3.318e-07	0.956213
3.32e-07	0.956211
3.322e-07	0.95621
3.324e-07	0.956209
3.326e-07	0.956207
3.328e-07	0.956206
3.33e-07	0.956205
3.332e-07	0.956203
3.334e-07	0.956202
3.336e-07	0.956201
3.338e-07	0.956199
3.34e-07	0.956198
3.342e-07	0.956197
3.344e-07	0.956195
3.346e-07	0.956194
3.348e-07	0.956193
3.35e-07	0.956191
3.352e-07	0.95619
3.354e-07	0.956188
3.356e-07	0.956187
3.358e-07	0.956186
3.36e-07	0.956184
3.362e-07	0.956183
3.364e-07	0.956182
3.366e-07	0.95618
3.368e-07	0.956179
3.37e-07	0.956177
3.372e-07	0.956176
3.374e-07	0.956175
3.376e-07	0.956173
3.378e-07	0.956172
3.38e-07	0.956171
3.382e-07	0.956169
3.384e-07	0.956168
3.386e-07	0.956166
3.388e-07	0.956165
3.39e-07	0.956164
3.392e-07	0.956162
3.394e-07	0.956161
3.396e-07	0.956159
3.398e-07	0.956158
3.4e-07	0.956157
3.402e-07	0.956155
3.404e-07	0.956154
3.406e-07	0.956152
3.408e-07	0.956151
3.41e-07	0.95615
3.412e-07	0.956148
3.414e-07	0.956147
3.416e-07	0.956145
3.418e-07	0.956144
3.42e-07	0.956142
3.422e-07	0.956141
3.424e-07	0.95614
3.426e-07	0.956138
3.428e-07	0.956137
3.43e-07	0.956135
3.432e-07	0.956134
3.434e-07	0.956132
3.436e-07	0.956131
3.438e-07	0.95613
3.44e-07	0.956128
3.442e-07	0.956127
3.444e-07	0.956125
3.446e-07	0.956124
3.448e-07	0.956122
3.45e-07	0.956121
3.452e-07	0.95612
3.454e-07	0.956118
3.456e-07	0.956117
3.458e-07	0.956115
3.46e-07	0.956114
3.462e-07	0.956112
3.464e-07	0.956111
3.466e-07	0.956109
3.468e-07	0.956108
3.47e-07	0.956107
3.472e-07	0.956105
3.474e-07	0.956104
3.476e-07	0.956102
3.478e-07	0.956101
3.48e-07	0.956099
3.482e-07	0.956098
3.484e-07	0.956096
3.486e-07	0.956095
3.488e-07	0.956093
3.49e-07	0.956092
3.492e-07	0.95609
3.494e-07	0.956089
3.496e-07	0.956087
3.498e-07	0.956086
3.5e-07	0.956084
3.502e-07	0.956083
3.504e-07	0.956082
3.506e-07	0.95608
3.508e-07	0.956079
3.51e-07	0.956077
3.512e-07	0.956076
3.514e-07	0.956074
3.516e-07	0.956073
3.518e-07	0.956071
3.52e-07	0.95607
3.522e-07	0.956068
3.524e-07	0.956067
3.526e-07	0.956065
3.528e-07	0.956064
3.53e-07	0.956062
3.532e-07	0.956061
3.534e-07	0.956059
3.536e-07	0.956058
3.538e-07	0.956056
3.54e-07	0.956055
3.542e-07	0.956053
3.544e-07	0.956051
3.546e-07	0.95605
3.548e-07	0.956048
3.55e-07	0.956047
3.552e-07	0.956045
3.554e-07	0.956044
3.556e-07	0.956042
3.558e-07	0.956041
3.56e-07	0.956039
3.562e-07	0.956038
3.564e-07	0.956036
3.566e-07	0.956035
3.568e-07	0.956033
3.57e-07	0.956032
3.572e-07	0.95603
3.574e-07	0.956029
3.576e-07	0.956027
3.578e-07	0.956025
3.58e-07	0.956024
3.582e-07	0.956022
3.584e-07	0.956021
3.586e-07	0.956019
3.588e-07	0.956018
3.59e-07	0.956016
3.592e-07	0.956015
3.594e-07	0.956013
3.596e-07	0.956011
3.598e-07	0.95601
3.6e-07	0.956008
3.602e-07	0.956007
3.604e-07	0.956005
3.606e-07	0.956004
3.608e-07	0.956002
3.61e-07	0.956
3.612e-07	0.955999
3.614e-07	0.955997
3.616e-07	0.955996
3.618e-07	0.955994
3.62e-07	0.955993
3.622e-07	0.955991
3.624e-07	0.955989
3.626e-07	0.955988
3.628e-07	0.955986
3.63e-07	0.955985
3.632e-07	0.955983
3.634e-07	0.955981
3.636e-07	0.95598
3.638e-07	0.955978
3.64e-07	0.955977
3.642e-07	0.955975
3.644e-07	0.955973
3.646e-07	0.955972
3.648e-07	0.95597
3.65e-07	0.955969
3.652e-07	0.955967
3.654e-07	0.955965
3.656e-07	0.955964
3.658e-07	0.955962
3.66e-07	0.955961
3.662e-07	0.955959
3.664e-07	0.955957
3.666e-07	0.955956
3.668e-07	0.955954
3.67e-07	0.955952
3.672e-07	0.955951
3.674e-07	0.955949
3.676e-07	0.955948
3.678e-07	0.955946
3.68e-07	0.955944
3.682e-07	0.955943
3.684e-07	0.955941
3.686e-07	0.955939
3.688e-07	0.955938
3.69e-07	0.955936
3.692e-07	0.955934
3.694e-07	0.955933
3.696e-07	0.955931
3.698e-07	0.95593
3.7e-07	0.955928
3.702e-07	0.955926
3.704e-07	0.955925
3.706e-07	0.955923
3.708e-07	0.955921
3.71e-07	0.95592
3.712e-07	0.955918
3.714e-07	0.955916
3.716e-07	0.955915
3.718e-07	0.955913
3.72e-07	0.955911
3.722e-07	0.95591
3.724e-07	0.955908
3.726e-07	0.955906
3.728e-07	0.955905
3.73e-07	0.955903
3.732e-07	0.955901
3.734e-07	0.955899
3.736e-07	0.955898
3.738e-07	0.955896
3.74e-07	0.955894
3.742e-07	0.955893
3.744e-07	0.955891
3.746e-07	0.955889
3.748e-07	0.955888
3.75e-07	0.955886
3.752e-07	0.955884
3.754e-07	0.955883
3.756e-07	0.955881
3.758e-07	0.955879
3.76e-07	0.955877
3.762e-07	0.955876
3.764e-07	0.955874
3.766e-07	0.955872
3.768e-07	0.955871
3.77e-07	0.955869
3.772e-07	0.955867
3.774e-07	0.955865
3.776e-07	0.955864
3.778e-07	0.955862
3.78e-07	0.95586
3.782e-07	0.955859
3.784e-07	0.955857
3.786e-07	0.955855
3.788e-07	0.955853
3.79e-07	0.955852
3.792e-07	0.95585
3.794e-07	0.955848
3.796e-07	0.955846
3.798e-07	0.955845
3.8e-07	0.955843
3.802e-07	0.955841
3.804e-07	0.955839
3.806e-07	0.955838
3.808e-07	0.955836
3.81e-07	0.955834
3.812e-07	0.955832
3.814e-07	0.955831
3.816e-07	0.955829
3.818e-07	0.955827
3.82e-07	0.955825
3.822e-07	0.955824
3.824e-07	0.955822
3.826e-07	0.95582
3.828e-07	0.955818
3.83e-07	0.955816
3.832e-07	0.955815
3.834e-07	0.955813
3.836e-07	0.955811
3.838e-07	0.955809
3.84e-07	0.955808
3.842e-07	0.955806
3.844e-07	0.955804
3.846e-07	0.955802
3.848e-07	0.9558
3.85e-07	0.955799
3.852e-07	0.955797
3.854e-07	0.955795
3.856e-07	0.955793
3.858e-07	0.955791
3.86e-07	0.95579
3.862e-07	0.955788
3.864e-07	0.955786
3.866e-07	0.955784
3.868e-07	0.955782
3.87e-07	0.955781
3.872e-07	0.955779
3.874e-07	0.955777
3.876e-07	0.955775
3.878e-07	0.955773
3.88e-07	0.955771
3.882e-07	0.95577
3.884e-07	0.955768
3.886e-07	0.955766
3.888e-07	0.955764
3.89e-07	0.955762
3.892e-07	0.95576
3.894e-07	0.955759
3.896e-07	0.955757
3.898e-07	0.955755
3.9e-07	0.955753
3.902e-07	0.955751
3.904e-07	0.955749
3.906e-07	0.955748
3.908e-07	0.955746
3.91e-07	0.955744
3.912e-07	0.955742
3.914e-07	0.95574
3.916e-07	0.955738
3.918e-07	0.955736
3.92e-07	0.955734
3.922e-07	0.955733
3.924e-07	0.955731
3.926e-07	0.955729
3.928e-07	0.955727
3.93e-07	0.955725
3.932e-07	0.955723
3.934e-07	0.955721
3.936e-07	0.95572
3.938e-07	0.955718
3.94e-07	0.955716
3.942e-07	0.955714
3.944e-07	0.955712
3.946e-07	0.95571
3.948e-07	0.955708
3.95e-07	0.955706
3.952e-07	0.955704
3.954e-07	0.955702
3.956e-07	0.955701
3.958e-07	0.955699
3.96e-07	0.955697
3.962e-07	0.955695
3.964e-07	0.955693
3.966e-07	0.955691
3.968e-07	0.955689
3.97e-07	0.955687
3.972e-07	0.955685
3.974e-07	0.955683
3.976e-07	0.955681
3.978e-07	0.95568
3.98e-07	0.955678
3.982e-07	0.955676
3.984e-07	0.955674
3.986e-07	0.955672
3.988e-07	0.95567
3.99e-07	0.955668
3.992e-07	0.955666
3.994e-07	0.955664
3.996e-07	0.955662
3.998e-07	0.95566
4e-07	0.955658
4.002e-07	0.955656
4.004e-07	0.955654
4.006e-07	0.955652
4.008e-07	0.95565
4.01e-07	0.955648
4.012e-07	0.955646
4.014e-07	0.955644
4.016e-07	0.955643
4.018e-07	0.955641
4.02e-07	0.955639
4.022e-07	0.955637
4.024e-07	0.955635
4.026e-07	0.955633
4.028e-07	0.955631
4.03e-07	0.955629
4.032e-07	0.955627
4.034e-07	0.955625
4.036e-07	0.955623
4.038e-07	0.955621
4.04e-07	0.955619
4.042e-07	0.955617
4.044e-07	0.955615
4.046e-07	0.955613
4.048e-07	0.955611
4.05e-07	0.955609
4.052e-07	0.955607
4.054e-07	0.955605
4.056e-07	0.955603
4.058e-07	0.955601
4.06e-07	0.955599
4.062e-07	0.955597
4.064e-07	0.955595
4.066e-07	0.955593
4.068e-07	0.955591
4.07e-07	0.955589
4.072e-07	0.955587
4.074e-07	0.955585
4.076e-07	0.955583
4.078e-07	0.95558
4.08e-07	0.955578
4.082e-07	0.955576
4.084e-07	0.955574
4.086e-07	0.955572
4.088e-07	0.95557
4.09e-07	0.955568
4.092e-07	0.955566
4.094e-07	0.955564
4.096e-07	0.955562
4.098e-07	0.95556
4.1e-07	0.955558
4.102e-07	0.955556
4.104e-07	0.955554
4.106e-07	0.955552
4.108e-07	0.95555
4.11e-07	0.955548
4.112e-07	0.955546
4.114e-07	0.955543
4.116e-07	0.955541
4.118e-07	0.955539
4.12e-07	0.955537
4.122e-07	0.955535
4.124e-07	0.955533
4.126e-07	0.955531
4.128e-07	0.955529
4.13e-07	0.955527
4.132e-07	0.955525
4.134e-07	0.955523
4.136e-07	0.95552
4.138e-07	0.955518
4.14e-07	0.955516
4.142e-07	0.955514
4.144e-07	0.955512
4.146e-07	0.95551
4.148e-07	0.955508
4.15e-07	0.955506
4.152e-07	0.955504
4.154e-07	0.955501
4.156e-07	0.955499
4.158e-07	0.955497
4.16e-07	0.955495
4.162e-07	0.955493
4.164e-07	0.955491
4.166e-07	0.955489
4.168e-07	0.955487
4.17e-07	0.955484
4.172e-07	0.955482
4.174e-07	0.95548
4.176e-07	0.955478
4.178e-07	0.955476
4.18e-07	0.955474
4.182e-07	0.955472
4.184e-07	0.955469
4.186e-07	0.955467
4.188e-07	0.955465
4.19e-07	0.955463
4.192e-07	0.955461
4.194e-07	0.955459
4.196e-07	0.955456
4.198e-07	0.955454
4.2e-07	0.955452
4.202e-07	0.95545
4.204e-07	0.955448
4.206e-07	0.955446
4.208e-07	0.955443
4.21e-07	0.955441
4.212e-07	0.955439
4.214e-07	0.955437
4.216e-07	0.955435
4.218e-07	0.955432
4.22e-07	0.95543
4.222e-07	0.955428
4.224e-07	0.955426
4.226e-07	0.955424
4.228e-07	0.955421
4.23e-07	0.955419
4.232e-07	0.955417
4.234e-07	0.955415
4.236e-07	0.955412
4.238e-07	0.95541
4.24e-07	0.955408
4.242e-07	0.955406
4.244e-07	0.955404
4.246e-07	0.955401
4.248e-07	0.955399
4.25e-07	0.955397
4.252e-07	0.955395
4.254e-07	0.955392
4.256e-07	0.95539
4.258e-07	0.955388
4.26e-07	0.955386
4.262e-07	0.955383
4.264e-07	0.955381
4.266e-07	0.955379
4.268e-07	0.955377
4.27e-07	0.955374
4.272e-07	0.955372
4.274e-07	0.95537
4.276e-07	0.955368
4.278e-07	0.955365
4.28e-07	0.955363
4.282e-07	0.955361
4.284e-07	0.955358
4.286e-07	0.955356
4.288e-07	0.955354
4.29e-07	0.955352
4.292e-07	0.955349
4.294e-07	0.955347
4.296e-07	0.955345
4.298e-07	0.955342
4.3e-07	0.95534
4.302e-07	0.955338
4.304e-07	0.955336
4.306e-07	0.955333
4.308e-07	0.955331
4.31e-07	0.955329
4.312e-07	0.955326
4.314e-07	0.955324
4.316e-07	0.955322
4.318e-07	0.955319
4.32e-07	0.955317
4.322e-07	0.955315
4.324e-07	0.955312
4.326e-07	0.95531
4.328e-07	0.955308
4.33e-07	0.955305
4.332e-07	0.955303
4.334e-07	0.955301
4.336e-07	0.955298
4.338e-07	0.955296
4.34e-07	0.955294
4.342e-07	0.955291
4.344e-07	0.955289
4.346e-07	0.955287
4.348e-07	0.955284
4.35e-07	0.955282
4.352e-07	0.95528
4.354e-07	0.955277
4.356e-07	0.955275
4.358e-07	0.955272
4.36e-07	0.95527
4.362e-07	0.955268
4.364e-07	0.955265
4.366e-07	0.955263
4.368e-07	0.955261
4.37e-07	0.955258
4.372e-07	0.955256
4.374e-07	0.955253
4.376e-07	0.955251
4.378e-07	0.955249
4.38e-07	0.955246
4.382e-07	0.955244
4.384e-07	0.955241
4.386e-07	0.955239
4.388e-07	0.955237
4.39e-07	0.955234
4.392e-07	0.955232
4.394e-07	0.955229
4.396e-07	0.955227
4.398e-07	0.955224
4.4e-07	0.955222
4.402e-07	0.95522
4.404e-07	0.955217
4.406e-07	0.955215
4.408e-07	0.955212
4.41e-07	0.95521
4.412e-07	0.955207
4.414e-07	0.955205
4.416e-07	0.955202
4.418e-07	0.9552
4.42e-07	0.955198
4.422e-07	0.955195
4.424e-07	0.955193
4.426e-07	0.95519
4.428e-07	0.955188
4.43e-07	0.955185
4.432e-07	0.955183
4.434e-07	0.95518
4.436e-07	0.955178
4.438e-07	0.955175
4.44e-07	0.955173
4.442e-07	0.95517
4.444e-07	0.955168
4.446e-07	0.955165
4.448e-07	0.955163
4.45e-07	0.95516
4.452e-07	0.955158
4.454e-07	0.955155
4.456e-07	0.955153
4.458e-07	0.95515
4.46e-07	0.955148
4.462e-07	0.955145
4.464e-07	0.955143
4.466e-07	0.95514
4.468e-07	0.955138
4.47e-07	0.955135
4.472e-07	0.955133
4.474e-07	0.95513
4.476e-07	0.955128
4.478e-07	0.955125
4.48e-07	0.955123
4.482e-07	0.95512
4.484e-07	0.955118
4.486e-07	0.955115
4.488e-07	0.955112
4.49e-07	0.95511
4.492e-07	0.955107
4.494e-07	0.955105
4.496e-07	0.955102
4.498e-07	0.9551
4.5e-07	0.955097
4.502e-07	0.955095
4.504e-07	0.955092
4.506e-07	0.955089
4.508e-07	0.955087
4.51e-07	0.955084
4.512e-07	0.955082
4.514e-07	0.955079
4.516e-07	0.955077
4.518e-07	0.955074
4.52e-07	0.955071
4.522e-07	0.955069
4.524e-07	0.955066
4.526e-07	0.955064
4.528e-07	0.955061
4.53e-07	0.955058
4.532e-07	0.955056
4.534e-07	0.955053
4.536e-07	0.95505
4.538e-07	0.955048
4.54e-07	0.955045
4.542e-07	0.955043
4.544e-07	0.95504
4.546e-07	0.955037
4.548e-07	0.955035
4.55e-07	0.955032
4.552e-07	0.955029
4.554e-07	0.955027
4.556e-07	0.955024
4.558e-07	0.955022
4.56e-07	0.955019
4.562e-07	0.955016
4.564e-07	0.955014
4.566e-07	0.955011
4.568e-07	0.955008
4.57e-07	0.955006
4.572e-07	0.955003
4.574e-07	0.955
4.576e-07	0.954998
4.578e-07	0.954995
4.58e-07	0.954992
4.582e-07	0.95499
4.584e-07	0.954987
4.586e-07	0.954984
4.588e-07	0.954981
4.59e-07	0.954979
4.592e-07	0.954976
4.594e-07	0.954973
4.596e-07	0.954971
4.598e-07	0.954968
4.6e-07	0.954965
4.602e-07	0.954963
4.604e-07	0.95496
4.606e-07	0.954957
4.608e-07	0.954954
4.61e-07	0.954952
4.612e-07	0.954949
4.614e-07	0.954946
4.616e-07	0.954943
4.618e-07	0.954941
4.62e-07	0.954938
4.622e-07	0.954935
4.624e-07	0.954933
4.626e-07	0.95493
4.628e-07	0.954927
4.63e-07	0.954924
4.632e-07	0.954921
4.634e-07	0.954919
4.636e-07	0.954916
4.638e-07	0.954913
4.64e-07	0.95491
4.642e-07	0.954908
4.644e-07	0.954905
4.646e-07	0.954902
4.648e-07	0.954899
4.65e-07	0.954897
4.652e-07	0.954894
4.654e-07	0.954891
4.656e-07	0.954888
4.658e-07	0.954885
4.66e-07	0.954883
